"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","flux","fluxerr"
198515508,58981.364271,,,19.69,atlaso,ATLAS,,48.30588020397716
198515509,58981.37831,,,19.71,atlaso,ATLAS,,47.424198526024384
198515510,58983.32002,,,19.36,atlasc,ATLAS,,65.46361740672747
198515511,58983.322782,,,19.56,atlasc,ATLAS,,54.450265284242114
198515512,58983.331916,,,19.76,atlasc,ATLAS,,45.28975799036195
198515513,58983.352781,,,19.73,atlasc,ATLAS,,46.55860935229582
198515514,58985.336958,,,19.6,atlaso,ATLAS,,52.48074602497712
198515515,58985.343739,,,19.4,atlaso,ATLAS,,63.09573444801933
198515516,58985.347427,,,19.49,atlaso,ATLAS,,58.07644175213124
198515517,58985.373013,,,19.58,atlaso,ATLAS,,53.456435939697194
198515518,58987.354819,,,19.67,atlasc,ATLAS,,49.20395356814496
198515519,58987.360342,,,19.71,atlasc,ATLAS,,47.424198526024384
198515520,58987.364046,,,19.67,atlasc,ATLAS,,49.20395356814496
198515521,58987.374184,,,19.61,atlasc,ATLAS,,51.99959965335157
198515522,58989.286234,,,19.74,atlaso,ATLAS,,46.13175745603795
198515523,58989.291783,,,19.75,atlaso,ATLAS,,45.708818961487445
198515524,58989.297314,,,19.76,atlaso,ATLAS,,45.28975799036195
198515525,58989.31999,,,19.78,atlaso,ATLAS,,44.46312674691077
198515526,58991.305153,,,19.68,atlasc,ATLAS,,48.7528490103386
198515527,58991.311187,,,19.74,atlasc,ATLAS,,46.13175745603795
198515528,58991.31441,,,19.63,atlasc,ATLAS,,51.05049999754062
198515529,58993.355703,,,19.75,atlaso,ATLAS,,45.708818961487445
198515530,58993.360788,,,19.76,atlaso,ATLAS,,45.28975799036195
198515531,58993.363566,,,19.73,atlaso,ATLAS,,46.55860935229582
198515532,58993.375097,,,19.69,atlaso,ATLAS,,48.30588020397716
198515533,58995.334534,,,19.68,atlasc,ATLAS,,48.7528490103386
198515534,58995.341499,,,19.65,atlasc,ATLAS,,50.11872336272725
198515535,58995.342872,,,19.69,atlasc,ATLAS,,48.30588020397716
198515536,58995.344706,,,19.63,atlasc,ATLAS,,51.05049999754062
198515537,58995.346092,,,19.67,atlasc,ATLAS,,49.20395356814496
198515538,58995.353935,,,19.69,atlasc,ATLAS,,48.30588020397716
198515539,58995.356701,,,19.6,atlasc,ATLAS,,52.48074602497712
198515540,58995.365536,,,19.64,atlasc,ATLAS,,50.58246620031132
198515541,58997.287994,,,19.43,atlaso,ATLAS,,61.376200516479365
198515542,58997.303676,,,19.12,atlaso,ATLAS,,81.65823713585905
198515543,58997.312776,,,19.45,atlaso,ATLAS,,60.255958607435744
198515544,58997.318713,,,19.46,atlaso,ATLAS,,59.70352865838357
198515545,58999.278164,,,19.12,atlaso,ATLAS,,81.65823713585905
198515546,58999.281005,,,19.08,atlaso,ATLAS,,84.72274141405967
198515547,58999.306307,,,19.04,atlaso,ATLAS,,87.90225168308842
198515548,58999.316161,,,19.08,atlaso,ATLAS,,84.72274141405967
198515549,59003.325986,,,18.25,atlaso,ATLAS,,181.97008586099807
198515550,59003.330148,,,18.73,atlaso,ATLAS,,116.94993910198687
198515551,59003.336119,,,18.73,atlaso,ATLAS,,116.94993910198687
198515552,59003.350854,,,18.72,atlaso,ATLAS,,118.03206356517298
198515553,59004.282554,,,19.06,atlaso,ATLAS,,86.29785477669702
198515554,59004.285795,,,18.98,atlaso,ATLAS,,92.89663867799348
198515555,59004.304596,,,18.93,atlaso,ATLAS,,97.2747223776964
198515556,59004.312907,,,19.02,atlaso,ATLAS,,89.53647655495932
198515557,59005.293241,,,19.02,atlaso,ATLAS,,89.53647655495932
198515558,59005.296483,,,19,atlaso,ATLAS,,91.20108393559087
198515559,59005.321924,,,18.94,atlaso,ATLAS,,96.38290236239685
198515560,59005.340391,,,18.88,atlaso,ATLAS,,101.85913880541169
198515561,59007.264028,,,19.5,atlaso,ATLAS,,57.54399373371564
198515562,59007.267728,,,19.44,atlaso,ATLAS,,60.81350012787164
198515563,59007.278268,,,19.04,atlaso,ATLAS,,87.90225168308842
198515564,59007.283781,,,19.2,atlaso,ATLAS,,75.85775750291836
198515565,59008.286023,,,19.3,atlasc,ATLAS,,69.18309709189352
198515566,59008.293841,,,19.27,atlasc,ATLAS,,71.12135136533284
198515567,59008.296731,,,19.34,atlasc,ATLAS,,66.68067692136215
198515568,59008.307612,,,19.29,atlasc,ATLAS,,69.82324040771711
198515569,59008.338695,,,18.49,atlaso,ATLAS,,145.8814260275349
198515570,59008.344241,,,19.04,atlaso,ATLAS,,87.90225168308842
198515571,59008.347495,,,19.21,atlaso,ATLAS,,75.16228940182042
198515572,59008.3628,,,16.72,atlaso,ATLAS,,744.7319739059889
198515573,59009.28519,,,15.71,atlaso,ATLAS,,1887.9913490962906
198515574,59009.290748,,,15.59,atlaso,ATLAS,,2108.6281499332886
198515575,59009.293972,,,15.46,atlaso,ATLAS,,2376.8402866248734
198515576,59009.307841,,,18.86,atlaso,ATLAS,,103.75284158180116
198515577,59013.323011,,,19.73,atlaso,ATLAS,,46.55860935229582
198515578,59013.326711,,,19.72,atlaso,ATLAS,,46.98941086052154
198515579,59013.338754,,,19.73,atlaso,ATLAS,,46.55860935229582
198515580,59013.348015,,,19.67,atlaso,ATLAS,,49.20395356814496
198515581,59017.281945,,,19.45,atlaso,ATLAS,,60.255958607435744
198515582,59017.299468,,,19.57,atlaso,ATLAS,,53.951062251512674
198515583,59017.312008,,,19.55,atlaso,ATLAS,,54.95408738576237
198515584,59017.31755,,,19.61,atlaso,ATLAS,,51.99959965335157
198515585,59021.255634,,,19.3,atlaso,ATLAS,,69.18309709189352
198515586,59021.261167,,,19.48,atlaso,ATLAS,,58.61381645140278
198515587,59021.263937,,,19.56,atlaso,ATLAS,,54.450265284242114
198515588,59021.288716,,,19.25,atlaso,ATLAS,,72.44359600749891
198515589,59022.259929,,,19.48,atlasc,ATLAS,,58.61381645140278
198515590,59022.265453,,,19.61,atlasc,ATLAS,,51.99959965335157
198515591,59022.275607,,,19.6,atlasc,ATLAS,,52.48074602497712
198515592,59022.279296,,,19.59,atlasc,ATLAS,,52.96634438916573
198515593,59025.249841,,,18.33,atlaso,ATLAS,,169.04409316432648
198515594,59025.2531,,,18.76,atlaso,ATLAS,,113.76272858234275
198515595,59025.262819,,,19.29,atlaso,ATLAS,,69.82324040771711
198515596,59025.273588,,,19.23,atlaso,ATLAS,,73.79042301291
198515597,59033.275092,,,18.88,atlaso,ATLAS,,101.85913880541169
198515598,59033.279241,,,18.96,atlaso,ATLAS,,94.6237161365791
198515599,59033.28708,,,18.98,atlaso,ATLAS,,92.89663867799348
