"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","flux","fluxerr"
201116660,58442.270591,18.146,0.157,18.39,atlaso,ATLAS,200.2626690340899,28.958451325988815
201116661,58442.273853,18.025,0.158,18.39,atlaso,ATLAS,223.872113856834,32.578626220960906
201116662,58446.257297,18.02,0.18000000000000002,17.97,atlaso,ATLAS,224.90546058357805,37.28620518283489
201116663,58446.264396,18.149,0.177,18.15,atlaso,ATLAS,199.71008660281822,32.5573423579197
201116664,58446.264858,18.155,0.168,18.32,atlaso,ATLAS,198.60949173573675,30.73158513585429
201116665,58446.266719,18.237,0.196,18.29,atlaso,ATLAS,184.16199035246714,33.245414448645604
201116666,58446.27631,,,17.32,atlaso,ATLAS,,428.5485203974392
201116667,58446.277316,,,15.76,atlaso,ATLAS,,1803.017740859568
201116668,58446.283894,17.972,0.18,18.19,atlaso,ATLAS,235.0715115938288,38.97159540361396
201116669,58446.295054,18.097,0.19399999999999998,18.15,atlaso,ATLAS,209.5077052365174,37.43496315013166
201116670,58450.253062,18.115,0.094,18.86,atlaso,ATLAS,206.06299132700005,17.84035670897892
201116671,58450.260993,17.948,0.091,18.79,atlaso,ATLAS,240.32558049332403,20.142671607570097
201116672,58450.267949,18.133,0.09,18.8,atlaso,ATLAS,202.67491520989657,16.80034458550104
201116673,58450.275875,18.397,0.141,18.7,atlaso,ATLAS,158.92784698824687,20.63929187139416
201116674,58452.253219,18.172,0.055,19.55,atlaso,ATLAS,195.52396696208845,9.904632576299235
201116675,58452.261172,18.267,0.06199999999999999,19.54,atlaso,ATLAS,179.14306484060245,10.229805335257877
201116676,58452.269069,18.04,0.068,19.24,atlaso,ATLAS,220.80047330188992,13.828803091146156
201116677,58452.276977,18.191,0.067,19.33,atlaso,ATLAS,192.13213114037242,11.856335572113165
201116678,58454.240826,18.157,0.073,19.21,atlaso,ATLAS,198.24397628726393,13.329029837587639
201116679,58454.247836,18.201,0.09,19.18,atlaso,ATLAS,190.3706531742073,15.780406613128896
201116680,58454.249224,18.072,0.078,19.2,atlaso,ATLAS,214.3877665973507,15.401757555205213
201116681,58454.256679,18.096,0.084,19.15,atlaso,ATLAS,209.7007578544646,16.22388899124821
201116682,58454.258063,18.19,0.087,19.16,atlaso,ATLAS,192.30917289101535,15.409726569121359
201116683,58454.263634,18.222,0.088,19.13,atlaso,ATLAS,186.72393883829446,15.134161084211446
201116684,58454.265034,17.971,0.067,19.16,atlaso,ATLAS,235.2881201938166,14.519460605532212
201116685,58454.271068,18.033,0.085,19.1,atlaso,ATLAS,222.2286254328199,17.397810885377737
617974115,58456.15790509991,18.113100109544337,0.1051260009407997,18.900710538903883,ztfr,ZTF,206.42388916015608,19.98691567155426
201116686,58456.229644,18.501,0.077,19.56,atlasc,ATLAS,144.41090844161178,10.241566875336206
