name,visual_obs_date,name_epoch,vlass_obs_date,epoch,days_diff,type
ZTF18aakiwbs,58943.819,ZTF18aakiwbs_VLASS1.1v2,58010.0,VLASS1.1v,-933.8190000000031,SN Ia
ZTF18aakiwbs,58943.819,ZTF18aakiwbs_VLASS2.1,59065.0,VLASS2.1,121.18099999999686,SN Ia
ZTF18aakiwbs,58943.819,ZTF18aakiwbs_VLASS3.1,59986.0,VLASS3.1,1042.1809999999969,SN Ia
ZTF18aakkrjm,58961.589,ZTF18aakkrjm_VLASS1.1v2,58081.0,VLASS1.1v,-880.5889999999999,SN Ib
ZTF18aakkrjm,58961.589,ZTF18aakkrjm_VLASS2.1,59098.0,VLASS2.1,136.41100000000006,SN Ib
ZTF18aakkrjm,58961.589,ZTF18aakkrjm_VLASS3.1,59987.0,VLASS3.1,1025.411,SN Ib
ZTF18aaklpdo,58424.869,ZTF18aaklpdo_VLASS1.2v2,58585.0,VLASS1.2v,160.13100000000122,SN Ia
ZTF18aaklpdo,58424.869,ZTF18aaklpdo_VLASS2.2,59527.0,VLASS2.2,1102.1310000000012,SN Ia
ZTF18aakrnvd,58302.569,ZTF18aakrnvd_VLASS1.1v2,58074.0,VLASS1.1v,-228.56900000000311,SN IIn
ZTF18aakrnvd,58302.569,ZTF18aakrnvd_VLASS2.1,59045.0,VLASS2.1,742.4309999999969,SN IIn
ZTF18aakrnvd,58302.569,ZTF18aakrnvd_VLASS3.1,59967.0,VLASS3.1,1664.4309999999969,SN IIn
ZTF18aakzliv,58225.859,ZTF18aakzliv_VLASS1.1v2,58027.0,VLASS1.1v,-198.859000000004,SN Ia
ZTF18aakzliv,58225.859,ZTF18aakzliv_VLASS2.1,59103.0,VLASS2.1,877.140999999996,SN Ia
ZTF18aakzliv,58225.859,ZTF18aakzliv_VLASS3.1,59962.0,VLASS3.1,1736.140999999996,SN Ia
ZTF18aalcxig,58237.789,ZTF18aalcxig_VLASS1.2v2,58609.0,VLASS1.2v,371.2109999999957,SN Ia
ZTF18aalcxig,58237.789,ZTF18aalcxig_VLASS2.2,59495.0,VLASS2.2,1257.2109999999957,SN Ia
ZTF18aamfrvy,58245.649,ZTF18aamfrvy_VLASS1.2v2,58573.0,VLASS1.2v,327.3510000000024,SN IIP
ZTF18aamfrvy,58245.649,ZTF18aamfrvy_VLASS2.2,59502.0,VLASS2.2,1256.3510000000024,SN IIP
ZTF18aamftst,58302.569,ZTF18aamftst_VLASS1.2v2,58573.0,VLASS1.2v,270.43099999999686,SN IIn
ZTF18aamftst,58302.569,ZTF18aamftst_VLASS2.2,59502.0,VLASS2.2,1199.4309999999969,SN IIn
ZTF18aamigmk,58235.829,ZTF18aamigmk_VLASS1.1v2,58009.0,VLASS1.1v,-226.8289999999979,SN Ia
ZTF18aamigmk,58235.829,ZTF18aamigmk_VLASS2.1,59072.0,VLASS2.1,836.1710000000021,SN Ia
ZTF18aamigmk,58235.829,ZTF18aamigmk_VLASS3.1,59999.0,VLASS3.1,1763.171000000002,SN Ia
ZTF18aamsgjq,58413.929,ZTF18aamsgjq_VLASS1.1v2,58014.0,VLASS1.1v,-399.9290000000037,SN Ia
ZTF18aamsgjq,58413.929,ZTF18aamsgjq_VLASS2.1,59026.0,VLASS2.1,612.0709999999963,SN Ia
ZTF18aamsgjq,58413.929,ZTF18aamsgjq_VLASS3.1,59957.0,VLASS3.1,1543.0709999999965,SN Ia
ZTF18aamtiwb,59629.699,ZTF18aamtiwb_VLASS1.1v2,58077.0,VLASS1.1v,-1552.6990000000003,SN Ia-91T
ZTF18aamtiwb,59629.699,ZTF18aamtiwb_VLASS2.1,59082.0,VLASS2.1,-547.6990000000005,SN Ia-91T
ZTF18aamtiwb,59629.699,ZTF18aamtiwb_VLASS3.1,59982.0,VLASS3.1,352.3009999999995,SN Ia-91T
ZTF18aamvfeb,59723.679,ZTF18aamvfeb_VLASS1.1v2,58089.0,VLASS1.1v,-1634.6790000000035,SN Ia
ZTF18aamvfeb,59723.679,ZTF18aamvfeb_VLASS2.1,59110.0,VLASS2.1,-613.6790000000037,SN Ia
ZTF18aamvfeb,59723.679,ZTF18aamvfeb_VLASS3.1,59968.0,VLASS3.1,244.32099999999627,SN Ia
ZTF18aamxads,59342.579,ZTF18aamxads_VLASS1.1v2,58084.0,VLASS1.1v,-1258.578999999998,SN Ia
ZTF18aamxads,59342.579,ZTF18aamxads_VLASS2.1,59080.0,VLASS2.1,-262.5789999999979,SN Ia
ZTF18aamxads,59342.579,ZTF18aamxads_VLASS3.1,59983.0,VLASS3.1,640.4210000000021,SN Ia
ZTF18aamzgzi,59961.829,ZTF18aamzgzi_VLASS1.2v2,58587.0,VLASS1.2v,-1374.828999999998,SN Ia
ZTF18aamzgzi,59961.829,ZTF18aamzgzi_VLASS2.2,59532.0,VLASS2.2,-429.8289999999979,SN Ia
ZTF18aangpkx,58975.799,ZTF18aangpkx_VLASS1.1v2,58097.0,VLASS1.1v,-878.7989999999991,SN Ia
ZTF18aangpkx,58975.799,ZTF18aangpkx_VLASS2.1,59101.0,VLASS2.1,125.20100000000092,SN Ia
ZTF18aangpkx,58975.799,ZTF18aangpkx_VLASS3.1,59968.0,VLASS3.1,992.2010000000008,SN Ia
ZTF18aanhpii,59766.709,ZTF18aanhpii_VLASS1.1v2,58009.0,VLASS1.1v,-1757.7090000000026,SN Ia
ZTF18aanhpii,59766.709,ZTF18aanhpii_VLASS2.1,59063.0,VLASS2.1,-703.7090000000026,SN Ia
ZTF18aanhpii,59766.709,ZTF18aanhpii_VLASS3.1,59984.0,VLASS3.1,217.29099999999744,SN Ia
ZTF18aanjzkp,59627.909,ZTF18aanjzkp_VLASS1.2v2,58609.0,VLASS1.2v,-1018.9089999999997,SN Ib
ZTF18aanjzkp,59627.909,ZTF18aanjzkp_VLASS2.2,59495.0,VLASS2.2,-132.90899999999965,SN Ib
ZTF18aankxqv,60046.799,ZTF18aankxqv_VLASS1.1v2,58084.0,VLASS1.1v,-1962.798999999999,SN Ia
ZTF18aankxqv,60046.799,ZTF18aankxqv_VLASS2.1,59101.0,VLASS2.1,-945.7989999999992,SN Ia
ZTF18aankxqv,60046.799,ZTF18aankxqv_VLASS3.1,59975.0,VLASS3.1,-71.79899999999907,SN Ia
ZTF18aanlyba,59590.909,ZTF18aanlyba_VLASS1.1v2,58040.0,VLASS1.1v,-1550.9089999999997,SN Ia
ZTF18aanlyba,59590.909,ZTF18aanlyba_VLASS2.1,59108.0,VLASS2.1,-482.9089999999997,SN Ia
ZTF18aanlyba,59590.909,ZTF18aanlyba_VLASS3.1,60001.0,VLASS3.1,410.0910000000003,SN Ia
ZTF18aannern,59250.879,ZTF18aannern_VLASS1.2v2,58570.0,VLASS1.2v,-680.8790000000008,SN Ia
ZTF18aannern,59250.879,ZTF18aannern_VLASS2.2,59495.0,VLASS2.2,244.1209999999992,SN Ia
ZTF18aansqom,59299.869,ZTF18aansqom_VLASS2.1,59108.0,VLASS2.1,-191.8689999999988,SN Ia
ZTF18aansqom,59299.869,ZTF18aansqom_VLASS3.1,60001.0,VLASS3.1,701.1310000000012,SN Ia
ZTF18aansqov,59362.699,ZTF18aansqov_VLASS1.2v2,58607.0,VLASS1.2v,-755.6990000000005,SN Ia
ZTF18aansqov,59362.699,ZTF18aansqov_VLASS2.2,59532.0,VLASS2.2,169.30099999999948,SN Ia
ZTF18aansqun,58298.619,ZTF18aansqun_VLASS1.2v2,58607.0,VLASS1.2v,308.3810000000012,SN Ia
ZTF18aansqun,58298.619,ZTF18aansqun_VLASS2.2,59532.0,VLASS2.2,1233.3810000000012,SN Ia
ZTF18aanxlcr,60032.809,ZTF18aanxlcr_VLASS1.1v2,58067.0,VLASS1.1v,-1965.809000000001,SN Ia
ZTF18aanxlcr,60032.809,ZTF18aanxlcr_VLASS2.1,59104.0,VLASS2.1,-928.8090000000012,SN Ia
ZTF18aanxlcr,60032.809,ZTF18aanxlcr_VLASS3.1,60012.0,VLASS3.1,-20.809000000001102,SN Ia
ZTF18aanygjk,58643.749,ZTF18aanygjk_VLASS1.1v2,58005.0,VLASS1.1v,-638.7490000000034,SN Ia
ZTF18aanygjk,58643.749,ZTF18aanygjk_VLASS2.1,59093.0,VLASS2.1,449.25099999999657,SN Ia
ZTF18aanygjk,58643.749,ZTF18aanygjk_VLASS3.1,59985.0,VLASS3.1,1341.2509999999966,SN Ia
ZTF18aaotzhu,58232.709,ZTF18aaotzhu_VLASS1.2v2,58573.0,VLASS1.2v,340.29099999999744,SN Ia
ZTF18aaotzhu,58232.709,ZTF18aaotzhu_VLASS2.2,59502.0,VLASS2.2,1269.2909999999974,SN Ia
ZTF18aaoufjt,58625.639,ZTF18aaoufjt_VLASS1.1v2,58097.0,VLASS1.1v,-528.6390000000029,SN Ia
ZTF18aaoufjt,58625.639,ZTF18aaoufjt_VLASS2.1,59107.0,VLASS2.1,481.36099999999715,SN Ia
ZTF18aaoufjt,58625.639,ZTF18aaoufjt_VLASS3.1,60026.0,VLASS3.1,1400.3609999999971,SN Ia
ZTF18aaovbiy,58232.719,ZTF18aaovbiy_VLASS1.1v2,58028.0,VLASS1.1v,-204.71899999999732,SN Ia
ZTF18aaovbiy,58232.719,ZTF18aaovbiy_VLASS2.1,59131.0,VLASS2.1,898.2810000000027,SN Ia
ZTF18aaovbiy,58232.719,ZTF18aaovbiy_VLASS3.1,59966.0,VLASS3.1,1733.281000000003,SN Ia
ZTF18aaoxrup,58946.759,ZTF18aaoxrup_VLASS1.1v2,58042.0,VLASS1.1v,-904.7589999999982,SN Ia
ZTF18aaoxrup,58946.759,ZTF18aaoxrup_VLASS2.1,59093.0,VLASS2.1,146.2410000000018,SN Ia
ZTF18aaoxrup,58946.759,ZTF18aaoxrup_VLASS3.1,59985.0,VLASS3.1,1038.2410000000018,SN Ia
ZTF18aapgrxo,58274.769,ZTF18aapgrxo_VLASS1.1v2,58030.0,VLASS1.1v,-244.76900000000023,SLSN-I
ZTF18aapgrxo,58274.769,ZTF18aapgrxo_VLASS2.1,59074.0,VLASS2.1,799.2309999999998,SLSN-I
ZTF18aapgrxo,58274.769,ZTF18aapgrxo_VLASS3.1,60007.0,VLASS3.1,1732.2309999999998,SLSN-I
ZTF18aaphzut,58235.549,ZTF18aaphzut_VLASS1.2v2,58604.0,VLASS1.2v,368.451000000001,SN Ia
ZTF18aaphzut,58235.549,ZTF18aaphzut_VLASS2.2,59504.0,VLASS2.2,1268.451000000001,SN Ia
ZTF18aapictz,58244.569,ZTF18aapictz_VLASS1.2v2,58585.0,VLASS1.2v,340.43099999999686,SN Ia-91T
ZTF18aapictz,58244.569,ZTF18aapictz_VLASS2.2,59527.0,VLASS2.2,1282.4309999999969,SN Ia-91T
ZTF18aapifti,58266.579,ZTF18aapifti_VLASS1.2v2,58587.0,VLASS1.2v,320.4210000000021,SN IIP
ZTF18aapifti,58266.579,ZTF18aapifti_VLASS2.2,59551.0,VLASS2.2,1284.421000000002,SN IIP
ZTF18aaqcqvr,58247.659,ZTF18aaqcqvr_VLASS1.2v2,58588.0,VLASS1.2v,340.34100000000035,SN Ia
ZTF18aaqcqvr,58247.659,ZTF18aaqcqvr_VLASS2.2,59545.0,VLASS2.2,1297.3410000000003,SN Ia
ZTF18aaqcugm,58245.609,ZTF18aaqcugm_VLASS1.1v2,58076.0,VLASS1.1v,-169.60900000000402,SN Ia
ZTF18aaqcugm,58245.609,ZTF18aaqcugm_VLASS2.1,59063.0,VLASS2.1,817.390999999996,SN Ia
ZTF18aaqcugm,58245.609,ZTF18aaqcugm_VLASS3.1,59984.0,VLASS3.1,1738.390999999996,SN Ia
ZTF18aaqedfj,58232.649,ZTF18aaqedfj_VLASS1.1v2,58027.0,VLASS1.1v,-205.6489999999976,SN Ia
ZTF18aaqedfj,58232.649,ZTF18aaqedfj_VLASS2.1,59098.0,VLASS2.1,865.3510000000024,SN Ia
ZTF18aaqedfj,58232.649,ZTF18aaqedfj_VLASS3.1,60004.0,VLASS3.1,1771.3510000000024,SN Ia
ZTF18aaqehoc,58245.659,ZTF18aaqehoc_VLASS1.2v2,58570.0,VLASS1.2v,324.34100000000035,SN Ia
ZTF18aaqehoc,58245.659,ZTF18aaqehoc_VLASS2.2,59495.0,VLASS2.2,1249.3410000000003,SN Ia
ZTF18aaqfqaa,58245.659,ZTF18aaqfqaa_VLASS1.1v2,58098.0,VLASS1.1v,-147.65899999999965,SN II
ZTF18aaqfqaa,58245.659,ZTF18aaqfqaa_VLASS2.1,59067.0,VLASS2.1,821.3410000000003,SN II
ZTF18aaqfqaa,58245.659,ZTF18aaqfqaa_VLASS3.1,60002.0,VLASS3.1,1756.3410000000003,SN II
ZTF18aaqfziz,58238.679,ZTF18aaqfziz_VLASS1.2v2,58573.0,VLASS1.2v,334.3209999999963,SN Ia
ZTF18aaqfziz,58238.679,ZTF18aaqfziz_VLASS2.2,59502.0,VLASS2.2,1263.3209999999965,SN Ia
ZTF18aaqgadq,58245.649,ZTF18aaqgadq_VLASS1.2v2,58573.0,VLASS1.2v,327.3510000000024,SN Ia
ZTF18aaqgadq,58245.649,ZTF18aaqgadq_VLASS2.2,59502.0,VLASS2.2,1256.3510000000024,SN Ia
ZTF18aaqgbju,58232.719,ZTF18aaqgbju_VLASS1.1v2,58081.0,VLASS1.1v,-151.71899999999732,SN Ia
ZTF18aaqgbju,58232.719,ZTF18aaqgbju_VLASS2.1,59109.0,VLASS2.1,876.2810000000027,SN Ia
ZTF18aaqgbju,58232.719,ZTF18aaqgbju_VLASS3.1,59962.0,VLASS3.1,1729.281000000003,SN Ia
ZTF18aaqjhqz,58244.549,ZTF18aaqjhqz_VLASS1.2v2,58627.0,VLASS1.2v,382.451000000001,SN Ia
ZTF18aaqjhqz,58244.549,ZTF18aaqjhqz_VLASS2.2,59496.0,VLASS2.2,1251.451000000001,SN Ia
ZTF18aaqjovh,58238.619,ZTF18aaqjovh_VLASS1.2v2,58585.0,VLASS1.2v,346.3810000000012,SN Ic-BL
ZTF18aaqjovh,58238.619,ZTF18aaqjovh_VLASS2.2,59527.0,VLASS2.2,1288.3810000000012,SN Ic-BL
ZTF18aaqjqqc,60026.799,ZTF18aaqjqqc_VLASS1.1v2,58081.0,VLASS1.1v,-1945.798999999999,SN Ia
ZTF18aaqjqqc,60026.799,ZTF18aaqjqqc_VLASS2.1,59098.0,VLASS2.1,-928.7989999999992,SN Ia
ZTF18aaqjqqc,60026.799,ZTF18aaqjqqc_VLASS3.1,59987.0,VLASS3.1,-39.79899999999907,SN Ia
ZTF18aaqkcso,58618.609,ZTF18aaqkcso_VLASS1.1v2,58040.0,VLASS1.1v,-578.609000000004,SN Ia
ZTF18aaqkcso,58618.609,ZTF18aaqkcso_VLASS2.1,59108.0,VLASS2.1,489.390999999996,SN Ia
ZTF18aaqkcso,58618.609,ZTF18aaqkcso_VLASS3.1,60014.0,VLASS3.1,1395.390999999996,SN Ia
ZTF18aaqkdwu,58602.639,ZTF18aaqkdwu_VLASS1.2v2,58561.0,VLASS1.2v,-41.63900000000285,SN II
ZTF18aaqkdwu,58602.639,ZTF18aaqkdwu_VLASS2.2,59540.0,VLASS2.2,937.3609999999971,SN II
ZTF18aaqkjuw,58419.889,ZTF18aaqkjuw_VLASS1.1v2,58019.0,VLASS1.1v,-400.88900000000285,SN Ia
ZTF18aaqkjuw,58419.889,ZTF18aaqkjuw_VLASS2.1,59063.0,VLASS2.1,643.1109999999971,SN Ia
ZTF18aaqkjuw,58419.889,ZTF18aaqkjuw_VLASS3.1,59984.0,VLASS3.1,1564.1109999999971,SN Ia
ZTF18aaqkoyr,58256.629,ZTF18aaqkoyr_VLASS1.2v2,58612.0,VLASS1.2v,355.3709999999992,SN II
ZTF18aaqkoyr,58256.629,ZTF18aaqkoyr_VLASS2.2,59540.0,VLASS2.2,1283.3709999999992,SN II
ZTF18aaqkqxi,58238.619,ZTF18aaqkqxi_VLASS1.2v2,58606.0,VLASS1.2v,367.3810000000012,SN Ia
ZTF18aaqkqxi,58238.619,ZTF18aaqkqxi_VLASS2.2,59529.0,VLASS2.2,1290.3810000000012,SN Ia
ZTF18aaqldvl,59712.679,ZTF18aaqldvl_VLASS1.1v2,58082.0,VLASS1.1v,-1630.6790000000035,SN Ia
ZTF18aaqldvl,59712.679,ZTF18aaqldvl_VLASS2.1,59131.0,VLASS2.1,-581.6790000000037,SN Ia
ZTF18aaqldvl,59712.679,ZTF18aaqldvl_VLASS3.1,59962.0,VLASS3.1,249.32099999999627,SN Ia
ZTF18aaqnxjb,59383.619,ZTF18aaqnxjb_VLASS1.1v2,58084.0,VLASS1.1v,-1299.6189999999988,SN Ia
ZTF18aaqnxjb,59383.619,ZTF18aaqnxjb_VLASS2.1,59080.0,VLASS2.1,-303.6189999999988,SN Ia
ZTF18aaqnxjb,59383.619,ZTF18aaqnxjb_VLASS3.1,59983.0,VLASS3.1,599.3810000000012,SN Ia
ZTF18aaqpeoq,59703.809,ZTF18aaqpeoq_VLASS1.1v2,58007.0,VLASS1.1v,-1696.809000000001,SN Ia
ZTF18aaqpeoq,59703.809,ZTF18aaqpeoq_VLASS2.1,59080.0,VLASS2.1,-623.8090000000011,SN Ia
ZTF18aaqpeoq,59703.809,ZTF18aaqpeoq_VLASS3.1,59983.0,VLASS3.1,279.1909999999989,SN Ia
ZTF18aaqpjja,58237.599,ZTF18aaqpjja_VLASS1.2v2,58610.0,VLASS1.2v,372.400999999998,SN Ia
ZTF18aaqpjja,58237.599,ZTF18aaqpjja_VLASS2.2,59552.0,VLASS2.2,1314.400999999998,SN Ia
ZTF18aaqpkvx,58237.599,ZTF18aaqpkvx_VLASS1.1v2,58038.0,VLASS1.1v,-199.599000000002,SN Ia
ZTF18aaqpkvx,58237.599,ZTF18aaqpkvx_VLASS2.1,59065.0,VLASS2.1,827.400999999998,SN Ia
ZTF18aaqpkvx,58237.599,ZTF18aaqpkvx_VLASS3.1,59961.0,VLASS3.1,1723.400999999998,SN Ia
ZTF18aaqqhis,58247.599,ZTF18aaqqhis_VLASS1.2v2,58628.0,VLASS1.2v,380.400999999998,SN Ia
ZTF18aaqqhis,58247.599,ZTF18aaqqhis_VLASS2.2,59545.0,VLASS2.2,1297.400999999998,SN Ia
ZTF18aaqqoqs,58251.619,ZTF18aaqqoqs_VLASS1.2v2,58561.0,VLASS1.2v,309.3810000000012,SN Ia-91T
ZTF18aaqqoqs,58251.619,ZTF18aaqqoqs_VLASS2.2,59540.0,VLASS2.2,1288.3810000000012,SN Ia-91T
ZTF18aaqskoy,58245.799,ZTF18aaqskoy_VLASS1.1v2,58067.0,VLASS1.1v,-178.79899999999907,SN Ia
ZTF18aaqskoy,58245.799,ZTF18aaqskoy_VLASS2.1,59104.0,VLASS2.1,858.2010000000009,SN Ia
ZTF18aaqskoy,58245.799,ZTF18aaqskoy_VLASS3.1,60012.0,VLASS3.1,1766.201000000001,SN Ia
ZTF18aaqvuhl,58821.949,ZTF18aaqvuhl_VLASS1.1v2,58089.0,VLASS1.1v,-732.9490000000005,SN Ia
ZTF18aaqvuhl,58821.949,ZTF18aaqvuhl_VLASS2.1,59110.0,VLASS2.1,288.0509999999995,SN Ia
ZTF18aaqvuhl,58821.949,ZTF18aaqvuhl_VLASS3.1,59968.0,VLASS3.1,1146.0509999999997,SN Ia
ZTF18aaqydat,59372.709,ZTF18aaqydat_VLASS1.1v2,58081.0,VLASS1.1v,-1291.7090000000026,SN Ia
ZTF18aaqydat,59372.709,ZTF18aaqydat_VLASS2.1,59096.0,VLASS2.1,-276.70900000000256,SN Ia
ZTF18aaqydat,59372.709,ZTF18aaqydat_VLASS3.1,60004.0,VLASS3.1,631.2909999999974,SN Ia
ZTF18aarasof,58259.779,ZTF18aarasof_VLASS1.1v2,58030.0,VLASS1.1v,-229.77900000000227,SN IIn
ZTF18aarasof,58259.779,ZTF18aarasof_VLASS2.1,59099.0,VLASS2.1,839.2209999999977,SN IIn
ZTF18aarasof,58259.779,ZTF18aarasof_VLASS3.1,60015.0,VLASS3.1,1755.2209999999975,SN IIn
ZTF18aarbaba,59015.749,ZTF18aarbaba_VLASS1.2v2,58565.0,VLASS1.2v,-450.74900000000343,SN Ia
ZTF18aarbaba,59015.749,ZTF18aarbaba_VLASS2.2,59488.0,VLASS2.2,472.25099999999657,SN Ia
ZTF18aarbgdn,58235.529,ZTF18aarbgdn_VLASS1.1v2,58032.0,VLASS1.1v,-203.52900000000227,SN Ia
ZTF18aarbgdn,58235.529,ZTF18aarbgdn_VLASS2.1,59133.0,VLASS2.1,897.4709999999977,SN Ia
ZTF18aarbgdn,58235.529,ZTF18aarbgdn_VLASS3.1,59973.0,VLASS3.1,1737.4709999999975,SN Ia
ZTF18aarbify,58238.539,ZTF18aarbify_VLASS1.2v2,58595.0,VLASS1.2v,356.4609999999957,SN Ia
ZTF18aarbify,58238.539,ZTF18aarbify_VLASS2.2,59551.0,VLASS2.2,1312.4609999999957,SN Ia
ZTF18aarcygc,58238.539,ZTF18aarcygc_VLASS1.2v2,58641.0,VLASS1.2v,402.4609999999957,SN Ia
ZTF18aarcygc,58238.539,ZTF18aarcygc_VLASS2.2,59563.0,VLASS2.2,1324.4609999999957,SN Ia
ZTF18aarcypa,58247.589,ZTF18aarcypa_VLASS1.2v2,58586.0,VLASS1.2v,338.41100000000006,SN Ia
ZTF18aarcypa,58247.589,ZTF18aarcypa_VLASS2.2,59547.0,VLASS2.2,1299.411,SN Ia
ZTF18aarikzk,58954.739,ZTF18aarikzk_VLASS1.1v2,58028.0,VLASS1.1v,-926.7390000000014,SN Ia
ZTF18aarikzk,58954.739,ZTF18aarikzk_VLASS2.1,59131.0,VLASS2.1,176.2609999999986,SN Ia
ZTF18aarikzk,58954.739,ZTF18aarikzk_VLASS3.1,59966.0,VLASS3.1,1011.2609999999986,SN Ia
ZTF18aaripcr,58248.629,ZTF18aaripcr_VLASS1.1v2,58069.0,VLASS1.1v,-179.6290000000008,SN Ia
ZTF18aaripcr,58248.629,ZTF18aaripcr_VLASS2.1,59099.0,VLASS2.1,850.3709999999992,SN Ia
ZTF18aaripcr,58248.629,ZTF18aaripcr_VLASS3.1,59987.0,VLASS3.1,1738.3709999999992,SN Ia
ZTF18aarlpzd,58944.589,ZTF18aarlpzd_VLASS1.1v2,58084.0,VLASS1.1v,-860.5889999999999,SN Ib
ZTF18aarlpzd,58944.589,ZTF18aarlpzd_VLASS2.1,59084.0,VLASS2.1,139.41100000000006,SN Ib
ZTF18aarlpzd,58944.589,ZTF18aarlpzd_VLASS3.1,60003.0,VLASS3.1,1058.411,SN Ib
ZTF18aarlukc,58633.579,ZTF18aarlukc_VLASS1.1v2,58032.0,VLASS1.1v,-601.5789999999979,SN Ia
ZTF18aarlukc,58633.579,ZTF18aarlukc_VLASS2.1,59128.0,VLASS2.1,494.4210000000021,SN Ia
ZTF18aarlukc,58633.579,ZTF18aarlukc_VLASS3.1,59991.0,VLASS3.1,1357.421000000002,SN Ia
ZTF18aarmnnd,60088.679,ZTF18aarmnnd_VLASS1.2v2,58587.0,VLASS1.2v,-1501.6790000000035,SN Ia
ZTF18aarmnnd,60088.679,ZTF18aarmnnd_VLASS2.2,59572.0,VLASS2.2,-516.6790000000037,SN Ia
ZTF18aarnbhk,59879.879,ZTF18aarnbhk_VLASS1.1v2,58081.0,VLASS1.1v,-1798.8790000000008,SN Ia
ZTF18aarnbhk,59879.879,ZTF18aarnbhk_VLASS2.1,59114.0,VLASS2.1,-765.8790000000008,SN Ia
ZTF18aarnbhk,59879.879,ZTF18aarnbhk_VLASS3.1,59966.0,VLASS3.1,86.12099999999919,SN Ia
ZTF18aaroihe,58250.559,ZTF18aaroihe_VLASS1.1v2,58032.0,VLASS1.1v,-218.5590000000011,SN Ia
ZTF18aaroihe,58250.559,ZTF18aaroihe_VLASS2.1,59128.0,VLASS2.1,877.4409999999989,SN Ia
ZTF18aaroihe,58250.559,ZTF18aaroihe_VLASS3.1,59991.0,VLASS3.1,1740.440999999999,SN Ia
ZTF18aartimj,58260.699,ZTF18aartimj_VLASS1.2v2,58584.0,VLASS1.2v,323.3009999999995,SN II
ZTF18aartimj,58260.699,ZTF18aartimj_VLASS2.2,59533.0,VLASS2.2,1272.3009999999997,SN II
ZTF18aartjmf,58318.549,ZTF18aartjmf_VLASS1.2v2,58556.0,VLASS1.2v,237.45100000000093,SN Ia
ZTF18aartjmf,58318.549,ZTF18aartjmf_VLASS2.2,59552.0,VLASS2.2,1233.451000000001,SN Ia
ZTF18aarunub,58765.479,ZTF18aarunub_VLASS1.1v2,58054.0,VLASS1.1v,-711.4789999999994,SN Ia
ZTF18aarunub,58765.479,ZTF18aarunub_VLASS2.1,59112.0,VLASS2.1,346.52100000000064,SN Ia
ZTF18aarunub,58765.479,ZTF18aarunub_VLASS3.1,60014.0,VLASS3.1,1248.5210000000006,SN Ia
ZTF18aarwxum,58683.639,ZTF18aarwxum_VLASS1.1v2,58010.0,VLASS1.1v,-673.6390000000029,SN Ia
ZTF18aarwxum,58683.639,ZTF18aarwxum_VLASS2.1,59065.0,VLASS2.1,381.36099999999715,SN Ia
ZTF18aarwxum,58683.639,ZTF18aarwxum_VLASS3.1,59986.0,VLASS3.1,1302.3609999999971,SN Ia
ZTF18aarxzmv,58252.649,ZTF18aarxzmv_VLASS1.1v2,58089.0,VLASS1.1v,-163.6489999999976,SN Ia
ZTF18aarxzmv,58252.649,ZTF18aarxzmv_VLASS2.1,59104.0,VLASS2.1,851.3510000000024,SN Ia
ZTF18aarxzmv,58252.649,ZTF18aarxzmv_VLASS3.1,60026.0,VLASS3.1,1773.3510000000024,SN Ia
ZTF18aasdted,58256.699,ZTF18aasdted_VLASS1.1v2,58010.0,VLASS1.1v,-246.69900000000052,SN Ia
ZTF18aasdted,58256.699,ZTF18aasdted_VLASS2.1,59065.0,VLASS2.1,808.3009999999995,SN Ia
ZTF18aasdted,58256.699,ZTF18aasdted_VLASS3.1,59986.0,VLASS3.1,1729.3009999999997,SN Ia
ZTF18aaslhxt,58251.819,ZTF18aaslhxt_VLASS1.1v2,58030.0,VLASS1.1v,-221.81900000000311,SN Ia
ZTF18aaslhxt,58251.819,ZTF18aaslhxt_VLASS2.1,59074.0,VLASS2.1,822.1809999999969,SN Ia
ZTF18aaslhxt,58251.819,ZTF18aaslhxt_VLASS3.1,60007.0,VLASS3.1,1755.1809999999969,SN Ia
ZTF18aasprui,58336.539,ZTF18aasprui_VLASS1.1v2,58040.0,VLASS1.1v,-296.5390000000043,SN Ia
ZTF18aasprui,58336.539,ZTF18aasprui_VLASS2.1,59108.0,VLASS2.1,771.4609999999957,SN Ia
ZTF18aasprui,58336.539,ZTF18aasprui_VLASS3.1,60001.0,VLASS3.1,1664.4609999999957,SN Ia
ZTF18aasufva,58282.619,ZTF18aasufva_VLASS1.2v2,58609.0,VLASS1.2v,326.3810000000012,SLSN-II
ZTF18aasufva,58282.619,ZTF18aasufva_VLASS2.2,59504.0,VLASS2.2,1221.3810000000012,SLSN-II
ZTF18aasxvsg,58256.649,ZTF18aasxvsg_VLASS1.1v2,58067.0,VLASS1.1v,-189.6489999999976,SN II
ZTF18aasxvsg,58256.649,ZTF18aasxvsg_VLASS2.1,59111.0,VLASS2.1,854.3510000000024,SN II
ZTF18aasxvsg,58256.649,ZTF18aasxvsg_VLASS3.1,60001.0,VLASS3.1,1744.3510000000024,SN II
ZTF18aasxwhv,59443.549,ZTF18aasxwhv_VLASS1.2v2,58573.0,VLASS1.2v,-870.5489999999991,SN Ia
ZTF18aasxwhv,59443.549,ZTF18aasxwhv_VLASS2.2,59502.0,VLASS2.2,58.45100000000093,SN Ia
ZTF18aasycak,59418.609,ZTF18aasycak_VLASS1.2v2,58590.0,VLASS1.2v,-828.609000000004,SN Ia
