name,visual_obs_date,name_epoch,vlass_obs_date,epoch,flux,rms,days_diff,type,redshift
ZTF20aarblcr,58904.909,ZTF20aarblcr_VLASS2.1,59072.0,VLASS2.1,0.439,0.159,167.09100000000035,SN II,0.04106
ZTF20aarblcr,58904.909,ZTF20aarblcr_VLASS3.1,59999.0,VLASS3.1,0.447,0.16,1094.0910000000003,SN II,0.04106
ZTF20aarbozi,58903.539,ZTF20aarbozi_VLASS1.2v2,58551.0,VLASS1.2v,0.504,0.181,-352.5390000000043,SN Ia,0.04249
ZTF20aarbozi,58903.539,ZTF20aarbozi_VLASS2.2,59558.0,VLASS2.2,0.387,0.133,654.4609999999957,SN Ia,0.04249
ZTF20aarbvub,58965.539,ZTF20aarbvub_VLASS1.1v2,58041.0,VLASS1.1v,0.292,0.111,-924.5390000000044,SN IIP,0.01213
ZTF20aarbvub,58965.539,ZTF20aarbvub_VLASS2.1,59102.0,VLASS2.1,0.549,0.169,136.4609999999957,SN IIP,0.01213
ZTF20aarbvub,58965.539,ZTF20aarbvub_VLASS3.1,59992.0,VLASS3.1,0.34,0.101,1026.4609999999957,SN IIP,0.01213
ZTF20aarcpql,58902.629,ZTF20aarcpql_VLASS1.2v2,58589.0,VLASS1.2v,0.634,0.251,-313.6290000000008,SN Ia,0.0474
ZTF20aarcpql,58902.629,ZTF20aarcpql_VLASS2.2,59527.0,VLASS2.2,0.737,0.147,624.3709999999992,SN Ia,0.0474
ZTF20aarenrz,59381.619,ZTF20aarenrz_VLASS1.1v2,58014.0,VLASS1.1v,0.722,0.209,-1367.6189999999988,SN II,0.009
ZTF20aarenrz,59381.619,ZTF20aarenrz_VLASS2.1,59102.0,VLASS2.1,0.665,0.175,-279.6189999999988,SN II,0.009
ZTF20aarenrz,59381.619,ZTF20aarenrz_VLASS3.1,59992.0,VLASS3.1,0.501,0.134,610.3810000000012,SN II,0.009
ZTF20aarkdoj,58904.899,ZTF20aarkdoj_VLASS1.1v2,58081.0,VLASS1.1v,0.234,0.111,-823.8989999999976,SN Ia,0.07
ZTF20aarkdoj,58904.899,ZTF20aarkdoj_VLASS2.1,59109.0,VLASS2.1,0.241,0.129,204.1010000000024,SN Ia,0.07
ZTF20aarkdoj,58904.899,ZTF20aarkdoj_VLASS3.1,59962.0,VLASS3.1,0.365,0.118,1057.1010000000024,SN Ia,0.07
ZTF20aartnkv,58929.729,ZTF20aartnkv_VLASS1.1v2,58084.0,VLASS1.1v,0.265,0.115,-845.7289999999994,SN IIn,0.06954
ZTF20aartnkv,58929.729,ZTF20aartnkv_VLASS2.1,59065.0,VLASS2.1,0.385,0.15,135.27100000000064,SN IIn,0.06954
ZTF20aartnkv,58929.729,ZTF20aartnkv_VLASS3.1,59986.0,VLASS3.1,0.318,0.116,1056.2710000000006,SN IIn,0.06954
ZTF20aarucek,58904.829,ZTF20aarucek_VLASS1.2v2,58585.0,VLASS1.2v,0.238,0.106,-319.8289999999979,SN Ia,0.07
ZTF20aarucek,58904.829,ZTF20aarucek_VLASS2.2,59492.0,VLASS2.2,0.31,0.13,587.1710000000021,SN Ia,0.07
ZTF20aaruwbp,59680.689,ZTF20aaruwbp_VLASS1.2v2,58554.0,VLASS1.2v,0.409,0.126,-1126.6889999999985,SN Ia,0.05969
ZTF20aaruwbp,59680.689,ZTF20aaruwbp_VLASS2.2,59547.0,VLASS2.2,0.251,0.114,-133.6889999999985,SN Ia,0.05969
ZTF20aarvpbq,59287.719,ZTF20aarvpbq_VLASS1.2v2,58554.0,VLASS1.2v,0.437,0.103,-733.7189999999973,SN Ia,0.08061
ZTF20aarvpbq,59287.719,ZTF20aarvpbq_VLASS2.2,59547.0,VLASS2.2,0.309,0.129,259.2810000000027,SN Ia,0.08061
ZTF20aasapko,58907.589,ZTF20aasapko_VLASS1.2v2,58599.0,VLASS1.2v,0.303,0.119,-308.58899999999994,SN Ia,0.07
ZTF20aasapko,58907.589,ZTF20aasapko_VLASS2.2,59529.0,VLASS2.2,0.346,0.133,621.4110000000001,SN Ia,0.07
ZTF20aascttq,58901.879,ZTF20aascttq_VLASS1.1v2,58021.0,VLASS1.1v,0.355,0.114,-880.8790000000008,SN Ia,0.071
ZTF20aascttq,58901.879,ZTF20aascttq_VLASS2.1,59045.0,VLASS2.1,0.373,0.174,143.1209999999992,SN Ia,0.071
ZTF20aascttq,58901.879,ZTF20aascttq_VLASS3.1,59960.0,VLASS3.1,0.381,0.155,1058.1209999999992,SN Ia,0.071
ZTF20aasctts,58904.859,ZTF20aasctts_VLASS1.1v2,58081.0,VLASS1.1v,0.225,0.1,-823.859000000004,SN Ia-91T,0.04567
ZTF20aasctts,58904.859,ZTF20aasctts_VLASS2.1,59096.0,VLASS2.1,0.305,0.151,191.140999999996,SN Ia-91T,0.04567
ZTF20aasctts,58904.859,ZTF20aasctts_VLASS3.1,60004.0,VLASS3.1,0.413,0.111,1099.140999999996,SN Ia-91T,0.04567
ZTF20aascvvo,58904.879,ZTF20aascvvo_VLASS1.1v2,58054.0,VLASS1.1v,0.247,0.107,-850.8790000000008,SN II,0.014
ZTF20aascvvo,58904.879,ZTF20aascvvo_VLASS2.1,59112.0,VLASS2.1,0.206,0.109,207.1209999999992,SN II,0.014
ZTF20aascvvo,58904.879,ZTF20aascvvo_VLASS3.1,60014.0,VLASS3.1,0.346,0.126,1109.1209999999992,SN II,0.014
ZTF20aascwar,58926.819,ZTF20aascwar_VLASS1.1v2,58089.0,VLASS1.1v,0.253,0.113,-837.8190000000031,SN Ia,0.048
ZTF20aascwar,58926.819,ZTF20aascwar_VLASS2.1,59110.0,VLASS2.1,0.293,0.116,183.18099999999689,SN Ia,0.048
ZTF20aascwar,58926.819,ZTF20aascwar_VLASS3.1,59968.0,VLASS3.1,0.243,0.17,1041.1809999999969,SN Ia,0.048
ZTF20aascwvz,58904.839,ZTF20aascwvz_VLASS1.2v2,58597.0,VLASS1.2v,0.336,0.132,-307.83899999999994,SN Ia,0.069
ZTF20aascwvz,58904.839,ZTF20aascwvz_VLASS2.2,59542.0,VLASS2.2,0.488,0.149,637.1610000000001,SN Ia,0.069
ZTF20aasdibr,58905.589,ZTF20aasdibr_VLASS1.2v2,58627.0,VLASS1.2v,0.322,0.136,-278.58899999999994,SN Ia,0.055
ZTF20aasdibr,58905.589,ZTF20aasdibr_VLASS2.2,59496.0,VLASS2.2,0.668,0.227,590.4110000000001,SN Ia,0.055
ZTF20aasfaxj,58930.559,ZTF20aasfaxj_VLASS1.1v2,58118.0,VLASS1.1v,0.284,0.138,-812.5590000000011,SN Ia,0.05
ZTF20aasfaxj,58930.559,ZTF20aasfaxj_VLASS2.1,59072.0,VLASS2.1,0.47,0.186,141.4409999999989,SN Ia,0.05
ZTF20aasfaxj,58930.559,ZTF20aasfaxj_VLASS3.1,59967.0,VLASS3.1,0.242,0.084,1036.440999999999,SN Ia,0.05
ZTF20aasfdfr,58926.809,ZTF20aasfdfr_VLASS1.1v2,58019.0,VLASS1.1v,0.247,0.124,-907.8090000000012,SN Ia,0.05523
ZTF20aasfdfr,58926.809,ZTF20aasfdfr_VLASS2.1,59063.0,VLASS2.1,0.548,0.199,136.1909999999989,SN Ia,0.05523
ZTF20aasfdfr,58926.809,ZTF20aasfdfr_VLASS3.1,59984.0,VLASS3.1,0.194,0.095,1057.190999999999,SN Ia,0.05523
ZTF20aasfhia,58905.829,ZTF20aasfhia_VLASS1.1v2,58089.0,VLASS1.1v,0.427,0.162,-816.8289999999979,SN II,0.05
ZTF20aasfhia,58905.829,ZTF20aasfhia_VLASS2.1,59104.0,VLASS2.1,0.372,0.148,198.1710000000021,SN II,0.05
ZTF20aasfhia,58905.829,ZTF20aasfhia_VLASS3.1,60026.0,VLASS3.1,0.27,0.093,1120.171000000002,SN II,0.05
ZTF20aasijew,58926.829,ZTF20aasijew_VLASS1.1v2,58081.0,VLASS1.1v,0.42,0.112,-845.8289999999979,SN II,0.03007
ZTF20aasijew,58926.829,ZTF20aasijew_VLASS3.1,59998.0,VLASS3.1,0.212,0.096,1071.171000000002,SN II,0.03007
ZTF20aasitrr,58905.879,ZTF20aasitrr_VLASS1.1v2,58119.0,VLASS1.1v,0.246,0.13,-786.8790000000008,SN Ia,0.02115
ZTF20aasitrr,58905.879,ZTF20aasitrr_VLASS2.1,59096.0,VLASS2.1,0.456,0.162,190.1209999999992,SN Ia,0.02115
ZTF20aasitrr,58905.879,ZTF20aasitrr_VLASS3.1,60022.0,VLASS3.1,0.446,0.154,1116.1209999999992,SN Ia,0.02115
ZTF20aasivpe,58902.859,ZTF20aasivpe_VLASS1.2v2,58645.0,VLASS1.2v,0.366,0.176,-257.859000000004,SN IIn,0.0293
ZTF20aasivpe,58902.859,ZTF20aasivpe_VLASS2.2,59542.0,VLASS2.2,0.292,0.128,639.140999999996,SN IIn,0.0293
ZTF20aasivxr,58905.909,ZTF20aasivxr_VLASS1.1v2,58040.0,VLASS1.1v,0.249,0.114,-865.9089999999997,SN Ia,0.02163
ZTF20aasivxr,58905.909,ZTF20aasivxr_VLASS2.1,59104.0,VLASS2.1,0.378,0.159,198.09100000000035,SN Ia,0.02163
ZTF20aasivxr,58905.909,ZTF20aasivxr_VLASS3.1,60012.0,VLASS3.1,0.257,0.107,1106.0910000000003,SN Ia,0.02163
ZTF20aasiwcu,58902.909,ZTF20aasiwcu_VLASS1.1v2,58006.0,VLASS1.1v,0.23,0.107,-896.9089999999997,SN Ia,0.055
ZTF20aasiwcu,58902.909,ZTF20aasiwcu_VLASS2.1,59072.0,VLASS2.1,0.345,0.124,169.09100000000035,SN Ia,0.055
ZTF20aasiwcu,58902.909,ZTF20aasiwcu_VLASS3.1,59999.0,VLASS3.1,0.257,0.102,1096.0910000000003,SN Ia,0.055
ZTF20aasjzgc,58903.499,ZTF20aasjzgc_VLASS1.2v2,58652.0,VLASS1.2v,0.388,0.136,-251.49900000000343,SN Ia,0.06
ZTF20aasjzgc,58903.499,ZTF20aasjzgc_VLASS2.2,59499.0,VLASS2.2,0.424,0.147,595.5009999999966,SN Ia,0.06
ZTF20aasjzhg,58905.509,ZTF20aasjzhg_VLASS1.2v2,58587.0,VLASS1.2v,0.372,0.154,-318.5089999999982,SN II,0.0206
ZTF20aasjzhg,58905.509,ZTF20aasjzhg_VLASS2.2,59511.0,VLASS2.2,0.23,0.115,605.4910000000018,SN II,0.0206
ZTF20aaskdhj,58931.549,ZTF20aaskdhj_VLASS1.1v2,58084.0,VLASS1.1v,0.434,0.136,-847.5489999999991,SN Ib,0.01562
ZTF20aaskdhj,58931.549,ZTF20aaskdhj_VLASS2.1,59067.0,VLASS2.1,0.421,0.181,135.45100000000093,SN Ib,0.01562
ZTF20aaskdhj,58931.549,ZTF20aaskdhj_VLASS3.1,60077.0,VLASS3.1,0.392,0.148,1145.451000000001,SN Ib,0.01562
ZTF20aasmueu,58903.799,ZTF20aasmueu_VLASS1.2v2,58664.0,VLASS1.2v,0.474,0.19,-239.79899999999907,SN Ia,0.02347
ZTF20aasmueu,58903.799,ZTF20aasmueu_VLASS2.2,59617.0,VLASS2.2,0.458,0.181,713.2010000000009,SN Ia,0.02347
ZTF20aasoarv,58903.799,ZTF20aasoarv_VLASS1.2v2,58669.0,VLASS1.2v,0.365,0.165,-234.79899999999907,SN Ia,0.1
ZTF20aasoarv,58903.799,ZTF20aasoarv_VLASS2.2,59621.0,VLASS2.2,0.449,0.185,717.2010000000009,SN Ia,0.1
ZTF20aaspvan,58970.859,ZTF20aaspvan_VLASS1.1v2,58067.0,VLASS1.1v,0.36,0.137,-903.859000000004,SN IIP,0.03857
ZTF20aaspvan,58970.859,ZTF20aaspvan_VLASS2.1,59113.0,VLASS2.1,0.301,0.133,142.14099999999598,SN IIP,0.03857
ZTF20aaspvan,58970.859,ZTF20aaspvan_VLASS3.1,59964.0,VLASS3.1,0.484,0.129,993.140999999996,SN IIP,0.03857
ZTF20aasvmbk,58926.839,ZTF20aasvmbk_VLASS1.1v2,58028.0,VLASS1.1v,0.779,0.122,-898.8389999999999,SN Ib/c,0.04043
ZTF20aasvmbk,58926.839,ZTF20aasvmbk_VLASS2.1,59098.0,VLASS2.1,0.493,0.123,171.16100000000006,SN Ib/c,0.04043
ZTF20aasvmbk,58926.839,ZTF20aasvmbk_VLASS3.1,59974.0,VLASS3.1,0.488,0.114,1047.161,SN Ib/c,0.04043
ZTF20aaswbty,58926.839,ZTF20aaswbty_VLASS1.2v2,58573.0,VLASS1.2v,0.419,0.132,-353.83899999999994,SN II,0.0369
ZTF20aaswbty,58926.839,ZTF20aaswbty_VLASS2.2,59502.0,VLASS2.2,0.407,0.148,575.1610000000001,SN II,0.0369
ZTF20aaswzdm,58926.889,ZTF20aaswzdm_VLASS1.2v2,58609.0,VLASS1.2v,0.275,0.117,-317.88900000000285,SN IIn,0.033
ZTF20aaswzdm,58926.889,ZTF20aaswzdm_VLASS2.2,59495.0,VLASS2.2,0.387,0.132,568.1109999999971,SN IIn,0.033
ZTF20aasxerr,58926.819,ZTF20aasxerr_VLASS1.2v2,58556.0,VLASS1.2v,0.351,0.137,-370.81900000000314,SN Ia,0.06
ZTF20aasxerr,58926.819,ZTF20aasxerr_VLASS2.2,59552.0,VLASS2.2,0.347,0.119,625.1809999999969,SN Ia,0.06
ZTF20aasxfcd,58926.819,ZTF20aasxfcd_VLASS1.2v2,58556.0,VLASS1.2v,0.308,0.135,-370.81900000000314,SN Ia,0.07
ZTF20aasxfcd,58926.819,ZTF20aasxfcd_VLASS2.2,59552.0,VLASS2.2,0.309,0.126,625.1809999999969,SN Ia,0.07
ZTF20aaszzez,58929.689,ZTF20aaszzez_VLASS1.1v2,58121.0,VLASS1.1v,0.291,0.119,-808.6889999999985,SN Ia,0.054
ZTF20aaszzez,58929.689,ZTF20aaszzez_VLASS2.1,59051.0,VLASS2.1,0.421,0.167,121.31100000000151,SN Ia,0.054
ZTF20aaszzez,58929.689,ZTF20aaszzez_VLASS3.1,59988.0,VLASS3.1,0.425,0.131,1058.3110000000015,SN Ia,0.054
ZTF20aatpoef,58934.729,ZTF20aatpoef_VLASS1.2v2,58609.0,VLASS1.2v,0.292,0.132,-325.72899999999936,SN Ia,0.0711
ZTF20aatpoef,58934.729,ZTF20aatpoef_VLASS2.2,59553.0,VLASS2.2,0.253,0.102,618.2710000000006,SN Ia,0.0711
ZTF20aatpoeh,58926.659,ZTF20aatpoeh_VLASS1.1v2,58077.0,VLASS1.1v,0.262,0.117,-849.6589999999997,SN Ia,0.07
ZTF20aatpoeh,58926.659,ZTF20aatpoeh_VLASS2.1,59062.0,VLASS2.1,0.388,0.151,135.34100000000035,SN Ia,0.07
ZTF20aatpoeh,58926.659,ZTF20aatpoeh_VLASS3.1,59979.0,VLASS3.1,0.228,0.122,1052.3410000000003,SN Ia,0.07
ZTF20aatppnn,58934.729,ZTF20aatppnn_VLASS1.2v2,58609.0,VLASS1.2v,0.682,0.212,-325.72899999999936,SN Ia,0.07182
ZTF20aatppnn,58934.729,ZTF20aatppnn_VLASS2.2,59504.0,VLASS2.2,0.379,0.149,569.2710000000006,SN Ia,0.07182
ZTF20aatpqps,58929.699,ZTF20aatpqps_VLASS1.2v2,58592.0,VLASS1.2v,0.378,0.139,-337.6990000000005,SN Ia,0.03888
ZTF20aatpqps,58929.699,ZTF20aatpqps_VLASS2.2,59548.0,VLASS2.2,0.282,0.108,618.3009999999995,SN Ia,0.03888
ZTF20aatpwaf,58926.679,ZTF20aatpwaf_VLASS1.1v2,58076.0,VLASS1.1v,0.214,0.093,-850.6790000000037,SN Ia,0.09
ZTF20aatpwaf,58926.679,ZTF20aatpwaf_VLASS2.1,59062.0,VLASS2.1,0.308,0.152,135.32099999999627,SN Ia,0.09
ZTF20aatpwaf,58926.679,ZTF20aatpwaf_VLASS3.1,59979.0,VLASS3.1,0.318,0.119,1052.3209999999965,SN Ia,0.09
ZTF20aatpxkq,58930.759,ZTF20aatpxkq_VLASS1.1v2,58082.0,VLASS1.1v,0.319,0.089,-848.7589999999982,SN Ia,0.0687
ZTF20aatpxkq,58930.759,ZTF20aatpxkq_VLASS2.1,59099.0,VLASS2.1,0.199,0.114,168.2410000000018,SN Ia,0.0687
ZTF20aatpxkq,58930.759,ZTF20aatpxkq_VLASS3.1,59974.0,VLASS3.1,0.342,0.144,1043.2410000000018,SN Ia,0.0687
ZTF20aatqene,58976.609,ZTF20aatqene_VLASS1.1v2,58081.0,VLASS1.1v,0.335,0.12,-895.609000000004,SLSN-II,0.1258
ZTF20aatqene,58976.609,ZTF20aatqene_VLASS3.1,59998.0,VLASS3.1,0.263,0.117,1021.390999999996,SLSN-II,0.1258
ZTF20aatqesi,59041.729,ZTF20aatqesi_VLASS1.1v2,58081.0,VLASS1.1v,0.26,0.105,-960.7289999999994,SN II,0.04106
ZTF20aatqesi,59041.729,ZTF20aatqesi_VLASS3.1,59998.0,VLASS3.1,0.284,0.129,956.2710000000006,SN II,0.04106
ZTF20aatqgeo,58926.689,ZTF20aatqgeo_VLASS1.1v2,58017.0,VLASS1.1v,0.423,0.121,-909.6889999999984,SN II,0.0319
ZTF20aatqgeo,58926.689,ZTF20aatqgeo_VLASS2.1,59068.0,VLASS2.1,0.53,0.148,141.3110000000015,SN II,0.0319
ZTF20aatqgeo,58926.689,ZTF20aatqgeo_VLASS3.1,59981.0,VLASS3.1,0.372,0.133,1054.3110000000015,SN II,0.0319
ZTF20aatqidk,58945.669,ZTF20aatqidk_VLASS1.1v2,58021.0,VLASS1.1v,0.235,0.099,-924.6690000000016,SN II,0.0339
ZTF20aatqidk,58945.669,ZTF20aatqidk_VLASS2.1,59045.0,VLASS2.1,0.451,0.141,99.33099999999833,SN II,0.0339
ZTF20aatqidk,58945.669,ZTF20aatqidk_VLASS3.1,59967.0,VLASS3.1,0.332,0.12,1021.3309999999984,SN II,0.0339
ZTF20aatqief,58930.739,ZTF20aatqief_VLASS1.2v2,58594.0,VLASS1.2v,0.646,0.216,-336.7390000000014,SN Ia,0.08
ZTF20aatqief,58930.739,ZTF20aatqief_VLASS2.2,59513.0,VLASS2.2,0.422,0.159,582.2609999999986,SN Ia,0.08
ZTF20aattoch,58933.789,ZTF20aattoch_VLASS1.2v2,58590.0,VLASS1.2v,0.641,0.134,-343.7890000000043,SN II,0.0263
ZTF20aattoch,58933.789,ZTF20aattoch_VLASS2.2,59488.0,VLASS2.2,0.478,0.153,554.2109999999957,SN II,0.0263
ZTF20aattotq,58931.779,ZTF20aattotq_VLASS1.1v2,58069.0,VLASS1.1v,52.952,3.512,-862.7790000000023,SN Ia,0.01439
ZTF20aattotq,58931.779,ZTF20aattotq_VLASS2.1,59099.0,VLASS2.1,33.454,2.902,167.22099999999773,SN Ia,0.01439
ZTF20aattotq,58931.779,ZTF20aattotq_VLASS3.1,59987.0,VLASS3.1,25.792,2.07,1055.2209999999975,SN Ia,0.01439
ZTF20aattqbi,58933.799,ZTF20aattqbi_VLASS1.2v2,58563.0,VLASS1.2v,0.531,0.178,-370.798999999999,SN Ia,0.065
ZTF20aattqbi,58933.799,ZTF20aattqbi_VLASS2.2,59558.0,VLASS2.2,0.307,0.116,624.2010000000009,SN Ia,0.065
ZTF20aattqcv,58933.799,ZTF20aattqcv_VLASS1.2v2,58598.0,VLASS1.2v,0.32,0.126,-335.79899999999907,SN Ia,0.06
ZTF20aattqcv,58933.799,ZTF20aattqcv_VLASS2.2,59548.0,VLASS2.2,0.319,0.119,614.2010000000009,SN Ia,0.06
ZTF20aattqle,58943.819,ZTF20aattqle_VLASS1.2v2,58585.0,VLASS1.2v,0.245,0.097,-358.81900000000314,SN II,0.04543
ZTF20aattqle,58943.819,ZTF20aattqle_VLASS2.2,59497.0,VLASS2.2,0.339,0.14,553.1809999999969,SN II,0.04543
ZTF20aattqnm,58933.799,ZTF20aattqnm_VLASS1.2v2,58598.0,VLASS1.2v,0.371,0.13,-335.79899999999907,SN Ia,0.0845
ZTF20aattqnm,58933.799,ZTF20aattqnm_VLASS2.2,59548.0,VLASS2.2,0.249,0.106,614.2010000000009,SN Ia,0.0845
ZTF20aattqye,58929.809,ZTF20aattqye_VLASS1.2v2,58585.0,VLASS1.2v,0.368,0.144,-344.8090000000011,SN Ia,0.086
ZTF20aattqye,58929.809,ZTF20aattqye_VLASS2.2,59497.0,VLASS2.2,0.235,0.106,567.1909999999989,SN Ia,0.086
ZTF20aattriw,58933.839,ZTF20aattriw_VLASS1.1v2,58081.0,VLASS1.1v,0.388,0.124,-852.8389999999999,SN Ia,0.0581
ZTF20aattriw,58933.839,ZTF20aattriw_VLASS2.1,59096.0,VLASS2.1,0.336,0.115,162.16100000000006,SN Ia,0.0581
ZTF20aattriw,58933.839,ZTF20aattriw_VLASS3.1,60004.0,VLASS3.1,0.343,0.126,1070.161,SN Ia,0.0581
ZTF20aattrkw,58926.879,ZTF20aattrkw_VLASS1.1v2,58017.0,VLASS1.1v,0.285,0.124,-909.8790000000008,SN II,0.011
ZTF20aattrkw,58926.879,ZTF20aattrkw_VLASS2.1,59068.0,VLASS2.1,0.501,0.128,141.1209999999992,SN II,0.011
ZTF20aattrkw,58926.879,ZTF20aattrkw_VLASS3.1,59965.0,VLASS3.1,0.36,0.117,1038.1209999999992,SN II,0.011
ZTF20aattrld,58933.819,ZTF20aattrld_VLASS1.1v2,58021.0,VLASS1.1v,0.286,0.12,-912.8190000000031,SN Ia,0.06845
ZTF20aattrld,58933.819,ZTF20aattrld_VLASS2.1,59045.0,VLASS2.1,0.512,0.15,111.18099999999686,SN Ia,0.06845
ZTF20aattrld,58933.819,ZTF20aattrld_VLASS3.1,59960.0,VLASS3.1,0.609,0.197,1026.1809999999969,SN Ia,0.06845
ZTF20aattsxa,58926.859,ZTF20aattsxa_VLASS1.2v2,58607.0,VLASS1.2v,0.213,0.102,-319.859000000004,SN Ia-91T,0.03076
ZTF20aattsxa,58926.859,ZTF20aattsxa_VLASS2.2,59520.0,VLASS2.2,0.273,0.138,593.140999999996,SN Ia-91T,0.03076
ZTF20aattyuz,58934.849,ZTF20aattyuz_VLASS1.1v2,58069.0,VLASS1.1v,0.375,0.127,-865.849000000002,SLSN-I,0.133
ZTF20aattyuz,58934.849,ZTF20aattyuz_VLASS2.1,59114.0,VLASS2.1,0.333,0.131,179.15099999999802,SLSN-I,0.133
ZTF20aattyuz,58934.849,ZTF20aattyuz_VLASS3.1,59962.0,VLASS3.1,0.257,0.097,1027.150999999998,SLSN-I,0.133
ZTF20aattztb,58988.659,ZTF20aattztb_VLASS1.2v2,58563.0,VLASS1.2v,0.941,0.458,-425.6589999999997,SN IIn,0.1116
ZTF20aattztb,58988.659,ZTF20aattztb_VLASS2.2,59558.0,VLASS2.2,0.398,0.152,569.3410000000003,SN IIn,0.1116
ZTF20aatulug,58934.879,ZTF20aatulug_VLASS1.1v2,58032.0,VLASS1.1v,0.355,0.12,-902.8790000000008,SN Ia,0.097
ZTF20aatulug,58934.879,ZTF20aatulug_VLASS2.1,59080.0,VLASS2.1,0.273,0.12,145.1209999999992,SN Ia,0.097
ZTF20aatulug,58934.879,ZTF20aatulug_VLASS3.1,59983.0,VLASS3.1,0.3,0.094,1048.1209999999992,SN Ia,0.097
ZTF20aatuqps,58929.859,ZTF20aatuqps_VLASS1.1v2,58040.0,VLASS1.1v,0.326,0.131,-889.859000000004,SN Ia,0.08561
ZTF20aatuqps,58929.859,ZTF20aatuqps_VLASS2.1,59108.0,VLASS2.1,0.297,0.144,178.14099999999598,SN Ia,0.08561
ZTF20aatuqps,58929.859,ZTF20aatuqps_VLASS3.1,60001.0,VLASS3.1,0.336,0.148,1071.140999999996,SN Ia,0.08561
ZTF20aatuwib,58926.879,ZTF20aatuwib_VLASS1.2v2,58640.0,VLASS1.2v,0.462,0.147,-286.8790000000008,SN Ia,0.048
ZTF20aatuwib,58926.879,ZTF20aatuwib_VLASS2.2,59513.0,VLASS2.2,0.438,0.15,586.1209999999992,SN Ia,0.048
ZTF20aatvdwr,58934.819,ZTF20aatvdwr_VLASS1.2v2,58651.0,VLASS1.2v,0.31,0.128,-283.81900000000314,SN IIP,0.036
ZTF20aatvdwr,58934.819,ZTF20aatvdwr_VLASS2.2,59483.0,VLASS2.2,0.471,0.169,548.1809999999969,SN IIP,0.036
ZTF20aatvsjw,58931.529,ZTF20aatvsjw_VLASS1.1v2,58134.0,VLASS1.1v,0.422,0.156,-797.5290000000023,SN Ia-91T,0.051
ZTF20aatvsjw,58931.529,ZTF20aatvsjw_VLASS2.1,59049.0,VLASS2.1,0.421,0.137,117.47099999999772,SN Ia-91T,0.051
ZTF20aatvsjw,58931.529,ZTF20aatvsjw_VLASS3.1,59975.0,VLASS3.1,0.585,0.147,1043.4709999999975,SN Ia-91T,0.051
ZTF20aatvupb,58946.549,ZTF20aatvupb_VLASS1.1v2,58075.0,VLASS1.1v,0.329,0.13,-871.5489999999991,SN II,0.03878
ZTF20aatvupb,58946.549,ZTF20aatvupb_VLASS2.1,59070.0,VLASS2.1,0.429,0.166,123.45100000000092,SN II,0.03878
ZTF20aatvupb,58946.549,ZTF20aatvupb_VLASS3.1,59968.0,VLASS3.1,0.718,0.234,1021.4510000000008,SN II,0.03878
ZTF20aatvzmm,58934.539,ZTF20aatvzmm_VLASS1.2v2,58619.0,VLASS1.2v,0.345,0.111,-315.5390000000043,SN Ia,0.03151
ZTF20aatvzmm,58934.539,ZTF20aatvzmm_VLASS2.2,59542.0,VLASS2.2,0.212,0.101,607.4609999999957,SN Ia,0.03151
ZTF20aatwisu,58929.529,ZTF20aatwisu_VLASS1.1v2,58022.0,VLASS1.1v,0.218,0.106,-907.5290000000024,SN II,0.0338
ZTF20aatwisu,58929.529,ZTF20aatwisu_VLASS2.1,59131.0,VLASS2.1,0.424,0.127,201.47099999999773,SN II,0.0338
ZTF20aatwisu,58929.529,ZTF20aatwisu_VLASS3.1,59981.0,VLASS3.1,0.355,0.144,1051.4709999999975,SN II,0.0338
ZTF20aatwonv,58929.569,ZTF20aatwonv_VLASS1.2v2,58593.0,VLASS1.2v,0.357,0.112,-336.56900000000314,SN Ia,0.0226
ZTF20aatwonv,58929.569,ZTF20aatwonv_VLASS2.2,59547.0,VLASS2.2,0.306,0.113,617.4309999999969,SN Ia,0.0226
ZTF20aatxnxq,58945.569,ZTF20aatxnxq_VLASS1.1v2,58083.0,VLASS1.1v,0.22,0.118,-862.5690000000031,SN Ia,0.065
ZTF20aatxnxq,58945.569,ZTF20aatxnxq_VLASS2.1,59048.0,VLASS2.1,0.331,0.14,102.43099999999686,SN Ia,0.065
ZTF20aatxnxq,58945.569,ZTF20aatxnxq_VLASS3.1,59969.0,VLASS3.1,0.316,0.115,1023.4309999999969,SN Ia,0.065
ZTF20aatxryt,58929.599,ZTF20aatxryt_VLASS1.2v2,58586.0,VLASS1.2v,0.402,0.121,-343.599000000002,SN Ia,0.03
ZTF20aatxryt,58929.599,ZTF20aatxryt_VLASS2.2,59547.0,VLASS2.2,0.33,0.13,617.400999999998,SN Ia,0.03
ZTF20aatzfin,58929.779,ZTF20aatzfin_VLASS1.1v2,58098.0,VLASS1.1v,0.283,0.13,-831.7790000000023,SN Ia,0.0668
ZTF20aatzfin,58929.779,ZTF20aatzfin_VLASS2.1,59093.0,VLASS2.1,0.385,0.143,163.22099999999773,SN Ia,0.0668
ZTF20aatzfin,58929.779,ZTF20aatzfin_VLASS3.1,59990.0,VLASS3.1,0.33,0.119,1060.2209999999975,SN Ia,0.0668
ZTF20aatzhhl,58952.649,ZTF20aatzhhl_VLASS1.2v2,58604.0,VLASS1.2v,0.483,0.141,-348.6489999999976,SN IIb,0.00752
ZTF20aatzhhl,58952.649,ZTF20aatzhhl_VLASS2.2,59491.0,VLASS2.2,0.691,0.192,538.3510000000024,SN IIb,0.00752
